<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SHFE_PB1_ON,D,20130531,000000,14040,14060,13990,14025,208
SHFE_PB1_ON,D,20130530,000000,13900,13945,13900,13925,234
SHFE_PB1_ON,D,20130529,000000,13880,13915,13865,13890,80
SHFE_PB1_ON,D,20130528,000000,13870,13870,13845,13855,32
SHFE_PB1_ON,D,20130527,000000,13840,13875,13840,13860,28
SHFE_PB1_ON,D,20130524,000000,13800,13840,13740,13800,82
SHFE_PB1_ON,D,20130523,000000,13830,13830,13775,13785,32
SHFE_PB1_ON,D,20130522,000000,13850,13880,13835,13860,10
SHFE_PB1_ON,D,20130521,000000,13850,13880,13820,13830,44
SHFE_PB1_ON,D,20130520,000000,13800,13800,13765,13780,32
SHFE_PB1_ON,D,20130517,000000,13405,13845,13405,13650,66
SHFE_PB1_ON,D,20130516,000000,13735,13770,13700,13740,100
SHFE_PB1_ON,D,20130515,000000,13750,13770,13745,13755,270
SHFE_PB1_ON,D,20130514,000000,13815,13815,13790,13800,42
SHFE_PB1_ON,D,20130513,000000,13800,13830,13780,13805,106
SHFE_PB1_ON,D,20130510,000000,13800,13870,13800,13825,162
SHFE_PB1_ON,D,20130509,000000,13855,13860,13815,13845,278
SHFE_PB1_ON,D,20130508,000000,13900,13925,13835,13880,118
SHFE_PB1_ON,D,20130507,000000,13855,13880,13810,13840,126
SHFE_PB1_ON,D,20130506,000000,13765,13895,13765,13845,320
SHFE_PB1_ON,D,20130503,000000,13715,13765,13685,13730,186
SHFE_PB1_ON,D,20130502,000000,13480,13850,13480,13700,454
SHFE_PB1_ON,D,20130426,000000,13945,13990,13840,13880,188
SHFE_PB1_ON,D,20130425,000000,13850,13895,13825,13855,94
SHFE_PB1_ON,D,20130424,000000,13820,13835,13745,13805,152
SHFE_PB1_ON,D,20130423,000000,13745,13760,13650,13680,100
SHFE_PB1_ON,D,20130422,000000,13830,13830,13670,13760,426
SHFE_PB1_ON,D,20130419,000000,13785,13875,13680,13740,212
SHFE_PB1_ON,D,20130418,000000,13425,13705,13425,13610,196
SHFE_PB1_ON,D,20130417,000000,14070,14090,13950,14010,262
